Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short
29.07.2024 16:15;0;-26.39592889;0;-36.47080444;0;-80;0;0;0;0;1.659585556;0;141.2071478;-14.26;8.22
29.07.2024 16:30;29.70813111;0;0;-7.27137;0;-80;0;0;0;0;7.510558889;0;50.05268;-8.11;15.34
29.07.2024 16:45;20.75358889;0;87.57081556;0;0;-80;0;0;0;0;0;-8.586962222;-19.73744222;-8.47;19.73
29.07.2024 17:00;0;-83.66224444;0;-100.7062133;0;-83;0;0;0;0;0;-0.394681111;267.7631389;-27.17;11
29.07.2024 17:15;0;-18.93798667;0;-75.82833889;0;-83;0;0;0;0;0.829536667;0;176.9367889;-6.38;12.1
29.07.2024 17:30;0;-14.12285889;7.491231111;0;0;-83;0;0;0;0;4.960135556;0;84.67149222;-14.72;17.48
29.07.2024 17:45;39.39481778;0;61.09268;0;0;-83;0;0;0;0;0;-11.13361333;-6.353884444;-14.65;23.74
29.07.2024 18:00;0;-71.64104444;0;-58.14128222;0;-87;0;0;0;0;4.439847778;0;212.3424789;-16.61;6.58
29.07.2024 18:15;0;-38.27405556;1.34984;0;0;-87;0;0;0;0;0;-2.86537;126.7895856;-8.11;6.58
29.07.2024 18:30;0;-0.974806667;6.458501111;0;0;-43;0;0;0;0;9.464816667;0;28.05148889;-8.96;15.44
29.07.2024 18:45;28.62792444;0;19.85279556;0;0;0;0;0;0;0;0;-6.328116667;-42.15260333;-4.61;15.25
29.07.2024 19:00;0;-33.63554444;0;-32.47141;0;0;0;0;0;0;1.334912222;0;64.77204222;-7.05;11.17
29.07.2024 19:15;0;-37.66059778;0;-6.217808889;0;0;0;0;0;0;0;-3.415497778;47.29390444;-9.42;11.13
29.07.2024 19:30;0;-10.19069444;4.540312222;0;0;0;0;0;0;0;7.027395556;0;-1.377013333;-9.72;11.95
29.07.2024 19:45;56.18652444;0;8.937107778;0;0;0;0;0;0;0;0;-0.822267778;-64.30136444;4.61;18.43
29.07.2024 20:00;29.65347444;0;12.69282222;0;0;0;0;0;0;0;3.707386667;0;-46.05368333;0.46;13.61
29.07.2024 20:15;52.05742556;0;9.723108889;0;0;0;0;0;0;0;0;-4.519582222;-57.26095222;0.45;18.11
29.07.2024 20:30;48.01514111;0;11.23782667;0;0;0;0;0;0;0;3.592384444;0;-62.84535222;4.84;15.77
29.07.2024 20:45;14.19365;0;16.96096333;0;0;0;0;0;0;0;0;-12.19155333;-18.96306;-19.18;17.34
29.07.2024 21:00;5.807014444;0;50.62232556;0;0;0;0;0;0;0;9.608561111;0;-66.03790111;-13.43;14.88
29.07.2024 21:15;16.82970778;0;51.84232667;0;0;0;0;0;0;0;0;-0.835802222;-67.83623222;0.12;19.62
29.07.2024 21:30;0;-0.260416667;72.61365778;0;0;0;0;0;0;0;1.509627778;0;-73.86286889;0.23;11.31
29.07.2024 21:45;0;-10.29284889;42.32157111;0;0;0;0;0;0;0;0;-5.299494444;-26.72922778;-6.95;11.51
29.07.2024 22:00;0;-1.853983333;143.0074589;0;0;0;0;0;0;0;5.275342222;0;-146.4288178;-4.87;12.34
29.07.2024 22:15;0;-1.47719;105.2674422;0;0;0;0;0;0;0;0;-0.357826667;-103.4324256;0.25;11.46
29.07.2024 22:30;0;-3.982348889;56.62977222;0;0;0;0;0;0;0;0;-0.420736667;-52.22668667;-0.72;11.61
29.07.2024 22:45;0;-36.14638111;13.04195556;0;0;0;0;0;0;0;0;-7.344827778;30.44925333;-17.22;12.21
29.07.2024 23:00;102.6007533;0;31.00261444;0;0;0;0;0;0;0;11.32867222;0;-144.93204;-9.54;41.34
29.07.2024 23:15;46.46998556;0;17.12014222;0;0;0;0;0;0;0;0;-7.254483333;-56.33564444;-6.29;27.88
29.07.2024 23:30;0;-20.63800444;7.65036;0;0;0;0;0;0;0;0;-3.056392222;16.04403667;-8.05;11.25
29.07.2024 23:45;0;-71.19193333;0.609813333;0;0;0;0;0;0;0;0;-1.651177778;72.23329778;-17.16;6.5
30.07.2024 00:00;88.50248444;0;52.61159444;0;0;0;0;0;0;0;14.63143556;0;-155.7455144;-7.81;94.27
30.07.2024 00:15;52.05347444;0;68.29762;0;0;0;0;0;0;0;0;-4.757978889;-115.5931156;0.86;57.55
30.07.2024 00:30;26.89360444;0;96.50005667;0;0;0;0;0;0;0;0.345057778;0;-123.7387189;0.93;34.01
30.07.2024 00:45;0;-17.86187444;28.23351333;0;0;0;0;0;0;0;0;-2.037501111;-8.334137778;-4.72;12.99
30.07.2024 01:00;41.33814444;0;71.31290667;0;0;0;0;0;0;0;3.175685556;0;-115.8267367;-1.03;32.91
30.07.2024 01:15;27.05702444;0;72.29314556;0;0;0;0;0;0;0;0;-0.143211111;-99.20695889;0.93;35.18
30.07.2024 01:30;18.23785556;0;50.74257333;0;0;0;0;0;0;0;0;-0.369198889;-68.61123;0.81;23.68
30.07.2024 01:45;0;-6.239018889;33.63032889;0;0;0;0;0;0;0;0;-0.941257778;-26.45005222;-0.24;12.07
30.07.2024 02:00;76.65392;0;18.30595778;0;0;0;0;0;0;0;5.765581111;0;-100.7254589;-2.67;47.03
30.07.2024 02:15;21.93969667;0;20.09321333;0;0;0;0;0;0;0;0;-3.249501111;-38.78340889;-0.6;22.07
30.07.2024 02:30;16.54691556;0;19.88206444;0;0;0;0;0;0;0;1.922451111;0;-38.35143111;-0.61;20.09
30.07.2024 02:45;0;-18.31814111;1.596474444;0;0;0;0;0;0;0;0;-3.798794444;20.52046111;-3.53;12.31
30.07.2024 03:00;30.65496556;0;42.01237333;0;0;0;0;0;0;0;5.47801;0;-78.14534889;-2.48;22.17
30.07.2024 03:15;11.09497111;0;14.04218333;0;0;0;0;0;0;0;0;-1.132575556;-24.00457889;0.78;18.24
30.07.2024 03:30;0;-0.538483333;0;-20.35613444;0;0;0;0;0;0;0.676796667;0;20.21782111;0.84;9.5
30.07.2024 03:45;0;-3.234342222;0;-27.94081222;0;0;0;0;0;0;0;-1.353588889;32.52874333;0.27;9.69
30.07.2024 04:00;0;-2.688541111;0;-11.72011889;0;0;0;0;0;0;0.863467778;0;13.54519222;-0.91;10.4
30.07.2024 04:15;0;-0.972904444;0;-13.40510556;0;0;0;0;0;0;1.305904444;0;13.07210556;0.62;9.88
30.07.2024 04:30;0.036884444;0;1.734144444;0;0;0;0;0;0;0;0.909531111;0;-2.68056;0.56;10.49
30.07.2024 04:45;0;-1.12373;17.22730222;0;0;0;0;0;0;0;0;-1.924891111;-14.17868111;-1.09;11.84
30.07.2024 05:00;0;-9.901252222;0;-58.94089556;0;0;0;0;0;0;2.1699;0;66.67224778;-1.49;10.72
30.07.2024 05:15;0;-3.876557778;0;-33.13691;0;0;0;0;0;0;0.33503;0;36.67843778;0.55;9.63
30.07.2024 05:30;17.56851;0;10.23910889;0;0;0;0;0;0;0;2.787835556;0;-30.59545444;0.91;16.66
30.07.2024 05:45;15.92501333;0;32.05763444;0;0;0;0;0;0;0;0;-2.743381111;-45.23926667;0.87;17.5
30.07.2024 06:00;0;-22.96237222;0;-31.93201222;0;0;0;0;0;0;1.174623333;0;53.71976111;-8.46;14.55
30.07.2024 06:15;6.067823333;0;0;-18.61379778;0;0;0;0;0;0;0;-0.801851111;13.34782556;0.57;14.48
30.07.2024 06:30;31.49441778;0;3.988112222;0;0;0;0;0;0;0;1.504454444;0;-36.98698444;0.94;19.75
30.07.2024 06:45;16.94972889;0;2.299231111;0;0;0;0;0;0;0;0;-0.868574444;-18.38038556;0.72;17.45
30.07.2024 07:00;0;-56.99476;1.853767778;0;0;0;0;0;0;0;0;-2.457965556;57.59895778;-13.41;12.32
30.07.2024 07:15;0;-33.69831;4.63429;0;0;0;0;0;0;0;0;-3.990675556;33.05469556;-8.21;12.32
30.07.2024 07:30;0;-37.39461;8.594833333;0;0;0;0;0;0;0;0.73082;0;28.06895667;-7.13;12.32
30.07.2024 07:45;0;-76.12900778;1.283635556;0;0;0;0;0;0;0;0;-1.079088889;75.92446111;-19.73;5.6
30.07.2024 08:00;0;-15.04555778;6.740838889;0;0;0;0;0;0;0;4.910468889;0;3.39425;-5.28;12.29
30.07.2024 08:15;0;-45.91837;9.466687778;0;0;0;0;0;0;0;0;-10.26282778;46.71451;-16.77;8.8
30.07.2024 08:30;0;-109.8992233;0.037977778;0;0;0;0;0;0;0;0;-1.159937778;111.0211833;-25.82;5.5
30.07.2024 08:45;0;-179.13505;0;0;0;0;0;0;0;0;0;-2.785096667;181.9201467;-38.68;5.5
30.07.2024 09:00;0.594232222;0;0;-27.24836;0;0;0;0;0;0;17.20079444;0;9.453333333;-22.09;11.79
30.07.2024 09:15;0;-16.74518778;0;-32.8155;0;0;0;0;0;0;0;-7.737346667;57.29803444;-12.48;10.02
30.07.2024 09:30;0;-56.17906;0;-36.24240333;0;0;0;0;0;0;4.308531111;0;88.11293222;-12.44;5.48
30.07.2024 09:45;0;-55.14350444;0;-5.98272;0;-50;0;0;0;0;1.986993333;0;109.1392311;-13.41;8.8
30.07.2024 10:00;9.500733333;0;72.72268222;0;0;-36;0;0;0;0;0.773352222;0;-46.99676778;-1.19;12.66
30.07.2024 10:15;2.124295556;0;127.1364722;0;0;-96;0;0;0;0;0.331194444;0;-33.59196222;-1.02;9.31
30.07.2024 10:30;0;-8.013922222;55.95394333;0;0;-96;0;0;0;0;0;-0.299235556;48.35921444;-6.22;9
30.07.2024 10:45;0;-15.37760667;33.53725111;0;0;-96;0;0;0;0;0;-1.456131111;79.29648667;-6.7;9.62
30.07.2024 11:00;66.83254111;0;80.29108889;0;0;-97;0;0;0;0;8.451036667;0;-58.57466667;-4.59;28.23
30.07.2024 11:15;70.45289;0;64.73368444;0;0;-97;0;0;0;0;0;-8.175947778;-30.01062667;-4.59;37.51
30.07.2024 11:30;1.08276;0;88.51248222;0;0;-97;0;0;0;0;0.849358889;0;6.555398889;-4.59;8.96
30.07.2024 11:45;5.61495;0;50.25490222;0;0;-97;0;0;0;0;0;-0.33992;41.47006778;-4.59;9.73
30.07.2024 12:00;9.716673333;0;125.1606433;0;0;0;0;0;0;0;0.588385556;0;-135.4657022;-1.03;10.48
30.07.2024 12:15;21.90442333;0;39.36659556;0;0;0;0;0;0;0;0.348337778;0;-61.61935667;-0.93;11.89
30.07.2024 12:30;3.964564444;0;0;-2.677814444;0;0;0;0;0;0;0.993323333;0;-2.280073333;-1;8.91
30.07.2024 12:45;0;-13.26578444;0;-1.993348889;0;0;0;0;0;0;0;-1.428815556;16.68794889;-2.19;8.81
30.07.2024 13:00;1.415478889;0;40.54166;0;0;0;0;0;0;0;0.79945;0;-42.75658889;-1.17;9.05
30.07.2024 13:15;9.527047778;0;1.259864444;0;0;0;0;0;0;0;0;-0.026331111;-10.76058111;-1.04;9.2
30.07.2024 13:30;8.106825556;0;0;-9.46482;0;0;0;0;0;0;0.001632222;0;1.356362222;-0.48;8.99
30.07.2024 13:45;0;-1.897376667;0;-16.60468778;0;0;0;0;0;0;0;-0.546871111;19.04893556;-1.01;8.9
30.07.2024 14:00;0;-7.079937778;0;-37.72612;0;0;0;0;0;0;0;-1.376393333;46.18245111;-1.5;8.86
30.07.2024 14:15;0;-14.67651667;0;-34.32437444;0;0;0;0;0;0;0;-1.093237778;50.09412889;-1.99;8.8
30.07.2024 14:30;0;-5.219572222;0;-45.86083889;0;0;0;0;0;0;3.095176667;0;47.98523444;-2.08;8.87
30.07.2024 14:45;0;-4.231624444;0;-18.91707667;0;0;0;0;0;0;0;-1.161784444;24.31048556;-1.92;9.11
30.07.2024 15:00;0;-40.67857667;0;-108.8071567;0;0;0;0;0;0;0.208858889;0;149.2768744;-7.28;8.8
30.07.2024 15:15;0;-16.6025;0;-103.3044411;0;0;0;0;0;0;0;-0.134288889;120.04123;-5.02;9.33
30.07.2024 15:30;1.401104444;0;0;-83.69319;0;0;0;0;0;0;1.476242222;0;80.81584333;-2.57;9.12
30.07.2024 15:45;6.360111111;0;0;-49.31317;0;0;0;0;0;0;0;-1.749667778;44.70272667;-1.22;10.57
30.07.2024 16:00;0;-2.82456;0;-149.9886544;0;0;0;0;0;0;0;-2.214352222;155.0275667;-2.5;15.17
30.07.2024 16:15;0;-4.293753333;0;-15.93759889;0;0;0;0;0;0;1.841643333;0;18.38970889;-4.73;16.4
30.07.2024 16:30;54.04554222;0;62.58861;0;0;0;0;0;0;0;9.476718889;0;-126.1108711;-0.91;36.57
30.07.2024 16:45;170.1201533;0;66.48079222;0;0;0;0;0;0;0;0;-5.214885556;-231.38606;3.6;119.81
30.07.2024 17:00;0;-4.705403333;42.59444222;0;0;0;0;0;0;0;0;-3.652665556;-34.23637333;-3.38;13.27
30.07.2024 17:15;0.617814444;0;90.50072778;0;0;0;0;0;0;0;0.042335556;0;-91.16087778;-2.68;12.57
30.07.2024 17:30;16.88138778;0;117.1823278;0;0;0;0;0;0;0;4.131414444;0;-138.19513;-2.65;16.97
30.07.2024 17:45;6.325544444;0;169.1234089;0;0;0;0;0;0;0;0;-5.703963333;-169.74499;-2.6;20.08
30.07.2024 18:00;0;-22.07586889;13.53145111;0;0;0;0;0;0;0;0.187697778;0;8.35672;-4.84;12.63
30.07.2024 18:15;13.81264222;0;46.58433111;0;0;0;0;0;0;0;0;-0.014666667;-60.38230667;-2.64;14.05
30.07.2024 18:30;81.47460556;0;24.33272778;0;0;0;0;0;0;0;9.885775556;0;-115.6931089;-2.62;36.21
30.07.2024 18:45;118.8791289;0;45.93803556;0;0;0;0;0;0;0;0;-5.53881;-159.2783544;4.25;40.73
30.07.2024 19:00;0;-1.309403333;56.95529556;0;0;0;0;0;0;0;0;-5.547733333;-50.09815889;-2.23;16.39
30.07.2024 19:15;12.84058111;0;34.09196778;0;0;0;0;0;0;0;0.368391111;0;-47.30094;-1.78;17.47
30.07.2024 19:30;41.75875111;0;23.89887333;0;0;0;0;0;0;0;5.850155556;0;-71.50778;-1.94;27.14
30.07.2024 19:45;77.45008444;0;28.58479111;0;0;0;0;0;0;0;0;-4.084723333;-101.9501522;4.14;37.19
30.07.2024 20:00;43.29739333;0;54.20801667;0;0;0;0;0;0;0;5.557186667;0;-103.0625967;4.14;26.73
30.07.2024 20:15;64.85962333;0;22.46744333;0;0;0;0;0;0;0;0;-5.459268889;-81.86779778;4.14;32.28
30.07.2024 20:30;70.44121778;0;19.61140667;0;0;0;0;0;0;0;4.220652222;0;-94.27327667;4.14;32.63
30.07.2024 20:45;64.15310667;0;40.83063111;0;0;0;0;0;0;0;0;-5.213217778;-99.77052;-0.49;41.74
30.07.2024 21:00;44.72546222;0;71.66644889;0;0;0;0;0;0;0;0.090053333;0;-116.4819644;-0.7;26.17
30.07.2024 21:15;0;-1.362313333;113.2471389;0;0;0;0;0;0;0;0;-0.634507778;-111.2503178;-1.19;12.73
30.07.2024 21:30;27.78075222;0;55.63275111;0;0;0;0;0;0;0;1.308622222;0;-84.72212556;-1.64;25.9
30.07.2024 21:45;0;-6.633836667;50.74029222;0;0;0;0;0;0;0;0;-2.924825556;-41.18163;-3.39;12.11
30.07.2024 22:00;118.9545222;0;47.82738333;0;0;0;0;0;0;0;4.777332222;0;-171.5592378;-2.54;72.28
30.07.2024 22:15;47.03626556;0;100.3613444;0;0;0;0;0;0;0;0;-0.744967778;-146.6526422;-1.6;51.95
30.07.2024 22:30;0.620641111;0;96.87399889;0;0;0;0;0;0;0;0;-0.745667778;-96.74897222;-0.82;12.69
30.07.2024 22:45;0;-9.968124444;50.66267778;0;0;0;0;0;0;0;0;-4.734105556;-35.96044778;-4.79;12.45
30.07.2024 23:00;82.30047444;0;69.42938556;0;40;0;0;0;0;0;9.189703333;0;-200.9195633;-3.12;62.86
30.07.2024 23:15;14.27395667;0;82.08937667;0;40;0;0;0;0;0;0;-6.404301111;-129.9590322;-2.23;30.32
30.07.2024 23:30;0;-11.16018;14.72346222;0;40;0;0;0;0;0;0;-2.522741111;-41.04054111;-4.82;15.11
30.07.2024 23:45;0;-68.33510111;1.061671111;0;40;0;0;0;0;0;0;-6.408731111;33.68216111;-10.02;6.49
31.07.2024 00:00;26.73625556;0;15.72697556;0;103;0;0;0;0;0;14.44472222;0;-159.9079533;-9.85;28.14
31.07.2024 00:15;0;-10.49251;22.15829889;0;103;0;0;0;0;0;0;-9.460186667;-105.2056022;-5.1;18.29
31.07.2024 00:30;0;-48.35530333;0.553106667;0;103;0;0;0;0;0;0;-2.184208889;-53.01359444;-5.8;6.62
31.07.2024 00:45;0;-116.5202978;0;0;103;0;0;0;0;0;0;-4.621015556;18.14131333;-16.02;6.62
31.07.2024 01:00;0;-14.22904111;17.05163111;0;98;0;0;0;0;0;10.38842;0;-111.21101;-7.98;19.05
31.07.2024 01:15;0;-4.018143333;35.65836889;0;98;0;0;0;0;0;0.929065556;0;-130.5692911;-0.81;10.84
31.07.2024 01:30;0;-1.495091111;49.97775222;0;52;0;0;0;0;0;0.397614444;0;-100.8802756;-0.65;10.67
31.07.2024 01:45;0;-21.64875444;9.897211111;0;52;0;0;0;0;0;0;-4.140676667;-36.10778;-4.12;10.49
31.07.2024 02:00;32.02148889;0;55.43923111;0;19;0;0;0;0;0;3.340383333;0;-109.8011033;-2.07;27.5
31.07.2024 02:15;4.756812222;0;38.42828778;0;19;0;0;0;0;0;0;-0.603906667;-61.58119333;1.04;19.76
31.07.2024 02:30;0;-1.329327778;54.03148778;0;0;0;0;0;0;0;0.604087778;0;-53.30624778;0.47;10.95
31.07.2024 02:45;0;-13.68366333;8.842115556;0;0;0;0;0;0;0;0;-0.970288889;5.811836667;-1.69;10.85
31.07.2024 03:00;55.41137333;0;30.77170333;0;0;0;0;0;0;0;6.907587778;0;-93.09066444;0.08;35.07
31.07.2024 03:15;47.13325778;0;9.124343333;0;0;0;0;0;0;0;0;-4.078513333;-52.17908778;3.36;31.73
31.07.2024 03:30;10.25662333;0;0;-5.604392222;0;0;0;0;0;0;0.5892;0;-5.241431111;0.8;15.19
31.07.2024 03:45;0.816653333;0;0;-24.33022556;0;0;0;0;0;0;0.121584444;0;23.39198778;0.79;10.07
31.07.2024 04:00;14.01013889;0;0;-2.199764444;0;0;0;0;0;0;0.258222222;0;-12.06859667;0.18;15.49
31.07.2024 04:15;4.348956667;0;0;-5.883507778;0;0;0;0;0;0;0.740283333;0;0.794267778;0.24;10.86
31.07.2024 04:30;11.59505556;0;5.26245;0;0;0;0;0;0;0;0.472555556;0;-17.33006111;0.3;11.66
31.07.2024 04:45;6.531983333;0;30.13302889;0;0;0;0;0;0;0;0;-3.029756667;-33.63525556;-2.23;11.5
31.07.2024 05:00;0;-44.77999889;0.115991111;0;0;0;0;0;0;0;0;-0.320133333;44.98414111;-4.78;4.84
31.07.2024 05:15;0;-46.75739444;0.757751111;0;0;0;0;0;0;0;2.593881111;0;43.40576222;-4.71;4.84
31.07.2024 05:30;26.42156778;0;11.57035;0;0;0;0;0;0;0;6.985658889;0;-44.97757667;-0.46;18.41
31.07.2024 05:45;31.36842444;0;52.41746111;0;0;0;0;0;0;0;0;-4.07286;-79.71302556;0.12;19.56
31.07.2024 06:00;0;-63.72627444;5.669906667;0;0;0;0;0;0;0;0;-1.572523333;59.62889111;-10.36;12.93
31.07.2024 06:15;0;-4.05925;12.88452556;0;0;0;0;0;0;0;0.213767778;0;-9.039043333;-1.03;13.18
31.07.2024 06:30;19.55390222;0;38.29659333;0;0;0;0;0;0;0;2.431586667;0;-60.28208222;0.11;17.01
31.07.2024 06:45;2.727733333;0;66.29437222;0;0;0;0;0;0;0;0;-3.154865556;-65.86724;-1.89;14.73
31.07.2024 07:00;0;-40.43185889;4.635657778;0;0;0;0;0;0;0;0;-1.318965556;37.11516667;-4.62;5.37
31.07.2024 07:15;0;-35.01248778;9.910382222;0;0;0;0;0;0;0;0;-2.895481111;27.99758667;-4.5;5.37
31.07.2024 07:30;0;-35.58093667;8.414421111;0;0;0;0;0;0;0;4.122437778;0;23.04407778;-4.41;5.37
31.07.2024 07:45;0;-28.36451222;9.953871111;0;0;0;0;0;0;0;0;-3.485308889;21.89595;-4.12;12.24
31.07.2024 08:00;0;-13.50788333;6.809957778;0;0;0;0;0;0;0;2.822846667;0;3.875078889;-3.05;14.48
31.07.2024 08:15;0;-58.13694444;4.387213333;0;0;0;0;0;0;0;0;-12.85617667;66.60590778;-13.88;13.79
31.07.2024 08:30;0;-130.6396378;0;0;0;0;0;0;0;0;0.043612222;0;130.5960256;-18.75;5.35
31.07.2024 08:45;0;-176.5133878;0;0;0;0;0;0;0;0;0;-1.85218;178.3655678;-27.5;5.35
31.07.2024 09:00;0;-104.35765;0.004342222;0;0;0;0;0;0;0;4.900141111;0;99.45316667;-14.25;5.26
31.07.2024 09:15;0;-128.66902;0;0;0;0;0;0;0;0;0;-9.228751111;137.8977711;-29.61;5.26
31.07.2024 09:30;0;-183.7179822;0;0;0;0;0;0;0;0;0;-0.806174444;184.5241567;-37.04;5.26
31.07.2024 09:45;0;-218.85037;0;0;0;0;0;0;0;0;0;-0.654785556;219.5051556;-42.92;5.26
31.07.2024 10:00;0;-9.200293333;17.88868556;0;0;-100;0;0;0;0;18.27639889;0;73.03520889;-28.09;13.01
31.07.2024 10:15;0;-10.64697111;11.08818444;0;0;-100;0;0;0;0;0;-6.381592222;105.9403789;-9.92;14.1
31.07.2024 10:30;0;-65.43700111;0.632057778;0;0;-113;0;0;0;0;0;-3.704974444;181.5099178;-15.39;4.83
31.07.2024 10:45;0;-121.4573967;0;0;0;-26;0;0;0;0;0;-1.319934444;148.7773311;-28.66;4.83
31.07.2024 11:00;32.12050333;0;7.70153;0;0;-8;0;0;0;-32;15.14592333;0;-14.96795667;-14.69;17.64
31.07.2024 11:15;20.10281111;0;44.38203778;0;0;-40;0;0;0;-32;0;-4.08662;11.60177111;-1.98;16.04
31.07.2024 11:30;0.922847778;0;58.75719556;0;0;-117;0;0;0;-32;0;-0.969771111;90.28972778;-1.13;10.51
31.07.2024 11:45;0;-5.499967778;6.984947778;0;0;-70;0;0;0;-32;0;-0.725926667;101.2409467;-4.8;11.45
31.07.2024 12:00;1.192625556;0;191.2329989;0;67;0;0;0;0;-41;0.339662222;0;-218.7652867;-2.7;11.49
31.07.2024 12:15;4.249653333;0;99.22892111;0;40;0;0;0;0;-41;0.498057778;0;-102.9766322;-1.83;11.19
31.07.2024 12:30;68.18522;0;32.95045333;0;0;-13;0;0;0;-41;9.173767778;0;-56.30944111;1.97;23.84
31.07.2024 12:45;39.17576889;0;38.32084;0;0;-7;0;0;0;-41;0;-8.728263333;-20.76834556;-1.68;54.94
31.07.2024 13:00;16.52099444;0;0;-41.25226111;185;0;0;0;0;-18;1.384815556;0;-143.6535489;-1.91;23.54
31.07.2024 13:15;118.4339844;0;20.83411111;0;4;0;0;0;0;-18;11.83266111;0;-137.1007567;1.53;54.24
31.07.2024 13:30;236.5699522;0;104.1156556;0;2;0;0;0;0;-18;7.213842222;0;-331.89945;1.53;162.24
31.07.2024 13:45;409.5204178;0;32.26289556;0;100;0;0;0;0;-18;11.1258;0;-534.9091133;1.53;529.88
31.07.2024 14:00;392.8816756;0;60.44300889;0;256;0;0;0;0;-18;0.750057778;0;-692.0747422;2.25;467.97
31.07.2024 14:15;298.4586633;0;69.79572222;0;500;0;0;0;0;-18;0;-16.69971667;-833.5546689;2.25;280.15
31.07.2024 14:30;161.3723689;0;67.53393556;0;700;0;0;0;0;-18;8.763302222;0;-919.6696067;2.27;111.13
31.07.2024 14:45;118.7305989;0;163.08923;0;700;0;0;0;0;-18;0;-19.66847889;-944.15135;2.27;180.06
31.07.2024 15:00;38.00657889;0;67.93623222;0;0;0;0;0;0;0;0;-5.715378889;-100.2274322;-3.33;73.69
31.07.2024 15:15;14.76236778;0;56.53779778;0;0;0;0;0;0;0;3.925192222;0;-75.22535778;-3.02;59.27
31.07.2024 15:30;52.32626889;0;52.51217556;0;0;0;0;0;0;0;6.292318889;0;-111.1307633;-0.97;45.11
31.07.2024 15:45;119.0463422;0;123.5577878;0;0;0;0;0;0;0;0.145665556;0;-242.7497956;2.76;82.26
31.07.2024 16:00;29.36388111;0;57.72326556;0;0;0;0;0;0;0;0;-3.992801111;-83.09434556;-0.85;69.27
31.07.2024 16:15;46.04207222;0;139.0683456;0;0;0;0;0;0;0;1.15128;0;-186.2616978;-0.74;72.12
31.07.2024 16:30;63.82092556;0;209.5540778;0;0;0;0;0;0;0;5.554774444;0;-278.9297778;-0.41;74.43
31.07.2024 16:45;30.28618;0;194.8681089;0;0;0;0;0;0;0;0;-13.33334556;-211.8209433;-0.85;72.22
31.07.2024 17:00;0;-33.04903333;0;-3.177892222;0;0;0;0;0;0;0;-2.70916;38.93608556;-3.11;116.86
31.07.2024 17:15;0;-85.78708222;2.479513333;0;0;0;0;0;0;0;0;-9.513662222;92.82123111;-8.13;125.46
31.07.2024 17:30;28.83274556;0;31.19812889;0;0;0;0;0;0;0;15.27342;0;-75.30429444;-3.66;85.19
31.07.2024 17:45;0;-17.26440111;44.79894889;0;0;0;0;0;0;0;0;-17.51981667;-10.01473111;-7.56;83.74
31.07.2024 18:00;0;-258.3549;0;0;0;0;0;0;0;0;0;-11.34932333;269.7042233;-39.1;103.64
31.07.2024 18:15;0;-204.2334011;0;0;0;0;0;0;0;0;3.515872222;0;200.7175289;-26.11;65.23
31.07.2024 18:30;0;-153.5492456;0;0;0;0;0;0;0;0;11.72877556;0;141.82047;-17.64;51.45
31.07.2024 18:45;0;-72.68854778;0.758702222;0;100;0;0;0;0;0;1.420587778;0;-29.49074222;-3.96;44.52
31.07.2024 19:00;0;-22.13163;3.101318889;0;0;0;0;0;0;0;10.93561444;0;8.094696667;-2.43;19.1
31.07.2024 19:15;18.46640222;0;42.78173667;0;0;-105;0;0;0;0;0;-2.370333333;46.12219444;-0.37;19.88
31.07.2024 19:30;0;-23.96201111;3.131096667;0;0;0;0;0;0;0;0;-2.676302222;23.50721667;-1.36;10.47
31.07.2024 19:45;0;-35.13101444;3.087084444;0;0;0;0;0;0;0;0;-3.966448889;36.01037889;-4.68;15.92
31.07.2024 20:00;0;-43.70375222;0.648844444;0;0;0;0;0;0;0;5.473062222;0;37.58184556;-1.83;5.31
31.07.2024 20:15;0;-42.94148778;1.24184;0;0;0;0;0;0;0;0;-6.686754444;48.38640222;-4.26;11.98
31.07.2024 20:30;0;-59.30461222;0.51596;0;0;0;0;0;0;0;1.441532222;0;57.34712;-4.21;5.31
31.07.2024 20:45;0;-101.7602456;0.659568889;0;0;0;0;0;0;0;0;-6.685956667;107.7866333;-15.41;5.31
31.07.2024 21:00;0;-66.3634;0.03472;0;0;0;0;0;0;0;7.479375556;0;58.84930444;-3.25;5.38
31.07.2024 21:15;0;-91.89630222;0.362408889;0;0;0;0;0;0;0;0;-5.420196667;96.95409;-9.04;5.38
31.07.2024 21:30;0;-128.5428922;0;0;0;0;0;0;0;0;0;-3.162674444;131.7055667;-14.08;5.38
31.07.2024 21:45;0;-182.6052678;0;0;0;0;0;0;0;0;0;-9.320705556;191.9259733;-32.9;5.38
31.07.2024 22:00;0;-97.86187889;0;0;0;0;0;0;0;0;18.11899333;0;79.74288556;-9.91;5.64
31.07.2024 22:15;0;-89.41013111;0.224608889;0;0;0;0;0;0;0;0;-11.94686778;101.13239;-9.25;5.64
31.07.2024 22:30;0;-105.2769878;0;0;0;0;0;0;0;0;5.027607778;0;100.24938;-10.04;5.64
