Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit;Land
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3042.00;EUR/MW;3042.00;EUR;18.11;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3058.00;EUR/MW;3058.00;EUR;18.20;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3073.00;EUR/MW;3073.00;EUR;18.29;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3088.00;EUR/MW;3088.00;EUR;18.38;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3103.00;EUR/MW;3103.00;EUR;18.47;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3118.00;EUR/MW;3118.00;EUR;18.56;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3133.00;EUR/MW;3133.00;EUR;18.65;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3148.00;EUR/MW;3148.00;EUR;18.74;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3163.00;EUR/MW;3163.00;EUR;18.83;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3179.00;EUR/MW;3179.00;EUR;18.92;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3194.00;EUR/MW;3194.00;EUR;19.01;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3209.00;EUR/MW;3209.00;EUR;19.10;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3269.00;EUR/MW;3269.00;EUR;19.46;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3343.00;EUR/MW;3343.00;EUR;19.90;EUR/MWh*;CH
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2950.00;EUR/MW;5900.00;EUR;17.56;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3200.00;EUR/MW;3200.00;EUR;19.05;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3263.00;EUR/MW;6526.00;EUR;19.42;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;1;MW;1;MW;2728.00;EUR/MW;2728.00;EUR;16.24;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3348.00;EUR/MW;10044.00;EUR;19.93;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2173.92;EUR/MW;4347.84;EUR;12.94;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2346.96;EUR/MW;4693.92;EUR;13.97;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;3;MW;3;MW;2740.08;EUR/MW;8220.24;EUR;16.31;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;4;MW;4;MW;2768.64;EUR/MW;11074.56;EUR;16.48;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2795.52;EUR/MW;13977.60;EUR;16.64;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;7;MW;7;MW;2824.08;EUR/MW;19768.56;EUR;16.81;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;7;MW;7;MW;2850.96;EUR/MW;19956.72;EUR;16.97;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2874.48;EUR/MW;5748.96;EUR;17.11;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2901.36;EUR/MW;5802.72;EUR;17.27;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2928.24;EUR/MW;5856.48;EUR;17.43;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2955.12;EUR/MW;5910.24;EUR;17.59;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2982.00;EUR/MW;5964.00;EUR;17.75;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3007.20;EUR/MW;6014.40;EUR;17.90;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3034.08;EUR/MW;6068.16;EUR;18.06;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3060.96;EUR/MW;6121.92;EUR;18.22;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3087.84;EUR/MW;6175.68;EUR;18.38;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3114.72;EUR/MW;6229.44;EUR;18.54;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3128.16;EUR/MW;3128.16;EUR;18.62;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3228.96;EUR/MW;3228.96;EUR;19.22;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3328.08;EUR/MW;3328.08;EUR;19.81;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3302.00;EUR/MW;6604.00;EUR;19.65;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;3;MW;3;MW;2588.00;EUR/MW;7764.00;EUR;15.40;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2677.00;EUR/MW;5354.00;EUR;15.93;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2788.00;EUR/MW;5576.00;EUR;16.60;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;3;MW;3;MW;2943.00;EUR/MW;8829.00;EUR;17.52;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3098.00;EUR/MW;6196.00;EUR;18.44;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3253.00;EUR/MW;6506.00;EUR;19.36;EUR/MWh*;AT
PRL_17_KW01;Primary control Auction;20;MW;20;MW;3275.00;EUR/MW;65500.00;EUR;19.49;EUR/MWh*;NL
PRL_17_KW01;Primary control Auction;21;MW;21;MW;3350.00;EUR/MW;70350.00;EUR;19.94;EUR/MWh*;NL
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2444.00;EUR/MW;12220.00;EUR;14.55;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2588.00;EUR/MW;12940.00;EUR;15.40;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2732.00;EUR/MW;13660.00;EUR;16.26;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2843.00;EUR/MW;14215.00;EUR;16.92;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3127.00;EUR/MW;31270.00;EUR;18.61;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;4;MW;3388.00;EUR/MW;13552.00;EUR;20.17;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2985.00;EUR/MW;29850.00;EUR;17.77;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2997.00;EUR/MW;29970.00;EUR;17.84;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2998.00;EUR/MW;29980.00;EUR;17.85;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3009.00;EUR/MW;30090.00;EUR;17.91;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3023.00;EUR/MW;30230.00;EUR;17.99;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3027.00;EUR/MW;30270.00;EUR;18.02;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3039.00;EUR/MW;30390.00;EUR;18.09;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3047.00;EUR/MW;30470.00;EUR;18.14;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3051.00;EUR/MW;30510.00;EUR;18.16;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3064.00;EUR/MW;30640.00;EUR;18.24;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;15;MW;15;MW;3074.00;EUR/MW;46110.00;EUR;18.30;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;2977.00;EUR/MW;2977.00;EUR;17.72;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3077.00;EUR/MW;3077.00;EUR;18.32;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3177.00;EUR/MW;3177.00;EUR;18.91;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;15;MW;15;MW;3274.00;EUR/MW;49110.00;EUR;19.49;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;14;MW;14;MW;3324.00;EUR/MW;46536.00;EUR;19.79;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;13;MW;13;MW;3374.00;EUR/MW;43862.00;EUR;20.08;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;18;MW;18;MW;3273.00;EUR/MW;58914.00;EUR;19.48;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;15;MW;15;MW;3274.00;EUR/MW;49110.00;EUR;19.49;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;15;MW;15;MW;3274.00;EUR/MW;49110.00;EUR;19.49;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3289.00;EUR/MW;9867.00;EUR;19.58;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3189.00;EUR/MW;9567.00;EUR;18.98;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;2867.00;EUR/MW;2867.00;EUR;17.07;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2912.00;EUR/MW;29120.00;EUR;17.33;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2908.00;EUR/MW;29080.00;EUR;17.31;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2903.00;EUR/MW;29030.00;EUR;17.28;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2896.00;EUR/MW;28960.00;EUR;17.24;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2891.00;EUR/MW;28910.00;EUR;17.21;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2890.00;EUR/MW;28900.00;EUR;17.20;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3045.00;EUR/MW;30450.00;EUR;18.12;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3121.00;EUR/MW;31210.00;EUR;18.58;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3198.00;EUR/MW;31980.00;EUR;19.04;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;18;MW;18;MW;3174.00;EUR/MW;57132.00;EUR;18.89;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;2;MW;2;MW;2899.00;EUR/MW;5798.00;EUR;17.26;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3050.00;EUR/MW;3050.00;EUR;18.15;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3214.00;EUR/MW;9642.00;EUR;19.13;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;2924.00;EUR/MW;8772.00;EUR;17.40;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;2888.00;EUR/MW;8664.00;EUR;17.19;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3317.00;EUR/MW;3317.00;EUR;19.74;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;4;MW;4;MW;3000.00;EUR/MW;12000.00;EUR;17.86;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;4;MW;4;MW;3317.00;EUR/MW;13268.00;EUR;19.74;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;2;MW;2;MW;3317.00;EUR/MW;6634.00;EUR;19.74;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;1;MW;1;MW;3354.00;EUR/MW;3354.00;EUR;19.96;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3354.00;EUR/MW;10062.00;EUR;19.96;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;4;MW;4;MW;3047.00;EUR/MW;12188.00;EUR;18.14;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3280.00;EUR/MW;22960.00;EUR;19.52;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3281.50;EUR/MW;22970.50;EUR;19.53;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;8;MW;8;MW;3283.00;EUR/MW;26264.00;EUR;19.54;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3270.00;EUR/MW;32700.00;EUR;19.46;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3289.00;EUR/MW;23023.00;EUR;19.58;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3287.83;EUR/MW;23014.81;EUR;19.57;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3286.67;EUR/MW;23006.69;EUR;19.56;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3285.50;EUR/MW;22998.50;EUR;19.56;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3284.33;EUR/MW;22990.31;EUR;19.55;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3283.17;EUR/MW;22982.19;EUR;19.54;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3282.00;EUR/MW;22974.00;EUR;19.54;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3280.83;EUR/MW;22965.81;EUR;19.53;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3279.67;EUR/MW;22957.69;EUR;19.52;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3278.50;EUR/MW;22949.50;EUR;19.51;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3277.33;EUR/MW;22941.31;EUR;19.51;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;3276.17;EUR/MW;22933.19;EUR;19.50;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;3275.00;EUR/MW;32750.00;EUR;19.49;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;4;MW;4;MW;2700.00;EUR/MW;10800.00;EUR;16.07;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;4;MW;4;MW;2726.67;EUR/MW;10906.68;EUR;16.23;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2753.33;EUR/MW;13766.65;EUR;16.39;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;5;MW;5;MW;2780.00;EUR/MW;13900.00;EUR;16.55;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;6;MW;6;MW;2806.67;EUR/MW;16840.02;EUR;16.71;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;6;MW;6;MW;2833.33;EUR/MW;16999.98;EUR;16.87;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;7;MW;7;MW;2860.00;EUR/MW;20020.00;EUR;17.02;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;8;MW;8;MW;2886.67;EUR/MW;23093.36;EUR;17.18;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2913.33;EUR/MW;29133.30;EUR;17.34;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2940.00;EUR/MW;29400.00;EUR;17.50;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2966.67;EUR/MW;29666.70;EUR;17.66;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;10;MW;10;MW;2993.33;EUR/MW;29933.30;EUR;17.82;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;6;MW;6;MW;3020.00;EUR/MW;18120.00;EUR;17.98;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3046.67;EUR/MW;9140.01;EUR;18.13;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3073.33;EUR/MW;9219.99;EUR;18.29;EUR/MWh*;DE
PRL_17_KW01;Primary control Auction;3;MW;3;MW;3100.00;EUR/MW;9300.00;EUR;18.45;EUR/MWh*;DE
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2871.00;EUR/MW;2871.00;EUR;17.09;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2450.00;EUR/MW;2450.00;EUR;14.58;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;3;MW;3;MW;2165.00;EUR/MW;6495.00;EUR;12.89;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2389.00;EUR/MW;2389.00;EUR;14.22;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2391.00;EUR/MW;2391.00;EUR;14.23;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2392.00;EUR/MW;2392.00;EUR;14.24;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2394.00;EUR/MW;2394.00;EUR;14.25;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2396.00;EUR/MW;2396.00;EUR;14.26;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2397.00;EUR/MW;2397.00;EUR;14.27;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2399.00;EUR/MW;2399.00;EUR;14.28;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2542.00;EUR/MW;2542.00;EUR;15.13;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2544.00;EUR/MW;2544.00;EUR;15.14;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2545.00;EUR/MW;2545.00;EUR;15.15;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2547.00;EUR/MW;2547.00;EUR;15.16;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2549.00;EUR/MW;2549.00;EUR;15.17;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2550.00;EUR/MW;2550.00;EUR;15.18;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2552.00;EUR/MW;2552.00;EUR;15.19;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2554.00;EUR/MW;2554.00;EUR;15.20;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2555.00;EUR/MW;2555.00;EUR;15.21;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2557.00;EUR/MW;2557.00;EUR;15.22;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2575.00;EUR/MW;2575.00;EUR;15.33;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2594.00;EUR/MW;2594.00;EUR;15.44;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2612.00;EUR/MW;2612.00;EUR;15.55;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2631.00;EUR/MW;2631.00;EUR;15.66;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2649.00;EUR/MW;2649.00;EUR;15.77;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2668.00;EUR/MW;2668.00;EUR;15.88;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2686.00;EUR/MW;2686.00;EUR;15.99;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2705.00;EUR/MW;2705.00;EUR;16.10;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2723.00;EUR/MW;2723.00;EUR;16.21;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2742.00;EUR/MW;2742.00;EUR;16.32;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2760.00;EUR/MW;2760.00;EUR;16.43;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2779.00;EUR/MW;2779.00;EUR;16.54;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2797.00;EUR/MW;2797.00;EUR;16.65;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2836.00;EUR/MW;2836.00;EUR;16.88;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2868.00;EUR/MW;2868.00;EUR;17.07;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2896.00;EUR/MW;2896.00;EUR;17.24;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2964.00;EUR/MW;2964.00;EUR;17.64;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2997.00;EUR/MW;2997.00;EUR;17.84;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2997.00;EUR/MW;2997.00;EUR;17.84;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2997.00;EUR/MW;2997.00;EUR;17.84;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2739.00;EUR/MW;10956.00;EUR;16.30;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2744.00;EUR/MW;10976.00;EUR;16.33;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2766.00;EUR/MW;11064.00;EUR;16.46;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2768.00;EUR/MW;11072.00;EUR;16.48;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2770.00;EUR/MW;11080.00;EUR;16.49;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2772.00;EUR/MW;11088.00;EUR;16.50;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;3;MW;3;MW;2774.00;EUR/MW;8322.00;EUR;16.51;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;3;MW;3;MW;2776.00;EUR/MW;8328.00;EUR;16.52;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2778.00;EUR/MW;5556.00;EUR;16.54;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2780.00;EUR/MW;5560.00;EUR;16.55;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2782.00;EUR/MW;5564.00;EUR;16.56;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2799.00;EUR/MW;5598.00;EUR;16.66;EUR/MWh*;CH
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2580.00;EUR/MW;5160.00;EUR;15.36;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2740.00;EUR/MW;5480.00;EUR;16.31;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2887.00;EUR/MW;5774.00;EUR;17.18;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;3;MW;3;MW;2587.00;EUR/MW;7761.00;EUR;15.40;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2687.00;EUR/MW;5374.00;EUR;15.99;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2787.00;EUR/MW;5574.00;EUR;16.59;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2887.00;EUR/MW;5774.00;EUR;17.18;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2967.00;EUR/MW;5934.00;EUR;17.66;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2689.00;EUR/MW;5378.00;EUR;16.01;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2765.00;EUR/MW;11060.00;EUR;16.46;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2937.00;EUR/MW;5874.00;EUR;17.48;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2341.92;EUR/MW;4683.84;EUR;13.94;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2380.56;EUR/MW;4761.12;EUR;14.17;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;3;MW;3;MW;2419.20;EUR/MW;7257.60;EUR;14.40;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;3;MW;3;MW;2457.84;EUR/MW;7373.52;EUR;14.63;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;4;MW;4;MW;2496.48;EUR/MW;9985.92;EUR;14.86;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;5;MW;5;MW;2535.12;EUR/MW;12675.60;EUR;15.09;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;5;MW;5;MW;2573.76;EUR/MW;12868.80;EUR;15.32;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;6;MW;6;MW;2612.40;EUR/MW;15674.40;EUR;15.55;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;7;MW;7;MW;2651.04;EUR/MW;18557.28;EUR;15.78;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;8;MW;8;MW;2689.68;EUR/MW;21517.44;EUR;16.01;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2714.88;EUR/MW;2714.88;EUR;16.16;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2807.28;EUR/MW;2807.28;EUR;16.71;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2901.36;EUR/MW;2901.36;EUR;17.27;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;1;MW;1;MW;2993.76;EUR/MW;2993.76;EUR;17.82;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2597.00;EUR/MW;5194.00;EUR;15.46;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2598.00;EUR/MW;5196.00;EUR;15.46;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2599.00;EUR/MW;5198.00;EUR;15.47;EUR/MWh*;AT
PRL_17_KW02;Primary control Auction;2;MW;2;MW;2648.00;EUR/MW;5296.00;EUR;15.76;EUR/MWh*;AT
