Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;75;MW;0;MW;3.00;CHF/MW;0.00;CHF;0.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;15;MW;0;MW;70.00;CHF/MW;0.00;CHF;17.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;6;MW;0;MW;6.40;CHF/MW;0.00;CHF;1.60;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;7;MW;0;MW;2.50;CHF/MW;0.00;CHF;0.62;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;2.50;CHF/MW;0.00;CHF;0.62;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;3.50;CHF/MW;0.00;CHF;0.88;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;2.80;CHF/MW;0.00;CHF;0.70;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;5.30;CHF/MW;0.00;CHF;1.32;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;70;MW;70;MW;2.20;CHF/MW;154.00;CHF;0.55;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;35;MW;0;MW;2.70;CHF/MW;0.00;CHF;0.68;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;4.50;CHF/MW;0.00;CHF;1.12;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;6.80;CHF/MW;0.00;CHF;1.70;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;2.70;CHF/MW;0.00;CHF;0.68;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;4.70;CHF/MW;0.00;CHF;1.18;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 12:00 bis 16:00;25;MW;0;MW;8.70;CHF/MW;0.00;CHF;2.18;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;60.00;CHF/MW;0.00;CHF;15.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;75;MW;51;MW;5.00;CHF/MW;255.00;CHF;1.25;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;15;MW;0;MW;140.00;CHF/MW;0.00;CHF;35.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;6;MW;0;MW;8.40;CHF/MW;0.00;CHF;2.10;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;29.00;CHF/MW;0.00;CHF;7.25;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;7;MW;7;MW;4.88;CHF/MW;34.16;CHF;1.22;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;15.80;CHF/MW;0.00;CHF;3.95;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;17.80;CHF/MW;0.00;CHF;4.45;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;5;MW;5;MW;3.80;CHF/MW;19.00;CHF;0.95;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;5;MW;5;MW;4.00;CHF/MW;20.00;CHF;1.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;70;MW;0;MW;43.00;CHF/MW;0.00;CHF;10.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;35;MW;0;MW;59.00;CHF/MW;0.00;CHF;14.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;78.00;CHF/MW;0.00;CHF;19.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;8.80;CHF/MW;0.00;CHF;2.20;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 16:00 bis 20:00;25;MW;0;MW;12.80;CHF/MW;0.00;CHF;3.20;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;75;MW;50;MW;2.00;CHF/MW;100.00;CHF;0.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;15;MW;0;MW;70.00;CHF/MW;0.00;CHF;17.50;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;11;MW;0;MW;6.40;CHF/MW;0.00;CHF;1.60;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;7;MW;0;MW;1.90;CHF/MW;0.00;CHF;0.48;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;20;MW;20;MW;1.80;CHF/MW;36.00;CHF;0.45;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;2.60;CHF/MW;0.00;CHF;0.65;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;1.80;CHF/MW;0.00;CHF;0.45;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;3.90;CHF/MW;0.00;CHF;0.98;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;4.10;CHF/MW;0.00;CHF;1.02;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;70;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;35;MW;0;MW;7.50;CHF/MW;0.00;CHF;1.88;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;13.00;CHF/MW;0.00;CHF;3.25;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;3.60;CHF/MW;0.00;CHF;0.90;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;6.60;CHF/MW;0.00;CHF;1.65;CHF/MWh*
TRL+_16_02_24;Tertiary Power UP 20:00 bis 24:00;25;MW;0;MW;12.60;CHF/MW;0.00;CHF;3.15;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.50;CHF/MW;5.00;CHF;0.12;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.50;CHF/MW;5.00;CHF;0.12;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;1.00;CHF/MW;0.00;CHF;0.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;5;MW;5;MW;0.50;CHF/MW;2.50;CHF;0.12;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;100;MW;0;MW;0.78;CHF/MW;0.00;CHF;0.20;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;100;MW;0;MW;3.00;CHF/MW;0.00;CHF;0.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.60;CHF/MW;6.00;CHF;0.15;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.70;CHF/MW;7.00;CHF;0.18;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.80;CHF/MW;8.00;CHF;0.20;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;7;MW;7;MW;0.74;CHF/MW;5.18;CHF;0.18;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;30;MW;30;MW;0.70;CHF/MW;21.00;CHF;0.18;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;20;MW;20;MW;0.70;CHF/MW;14.00;CHF;0.18;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;11;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;100;MW;100;MW;0.55;CHF/MW;55.00;CHF;0.14;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;70;MW;35;MW;0.70;CHF/MW;24.50;CHF;0.18;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;35;MW;0;MW;1.10;CHF/MW;0.00;CHF;0.28;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.00;CHF/MW;0.00;CHF;0.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;1.50;CHF/MW;0.00;CHF;0.38;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.00;CHF/MW;0.00;CHF;0.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;60.00;CHF/MW;0.00;CHF;15.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;5;MW;5;MW;1.00;CHF/MW;5.00;CHF;0.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;100;MW;0;MW;1.50;CHF/MW;0.00;CHF;0.38;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;16.00;CHF/MW;0.00;CHF;4.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;100;MW;0;MW;7.00;CHF/MW;0.00;CHF;1.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;1.90;CHF/MW;0.00;CHF;0.48;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;7;MW;7;MW;1.40;CHF/MW;9.80;CHF;0.35;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;20;MW;1.40;CHF/MW;28.00;CHF;0.35;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;4.60;CHF/MW;0.00;CHF;1.15;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;6.60;CHF/MW;0.00;CHF;1.65;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;5;MW;5;MW;1.40;CHF/MW;7.00;CHF;0.35;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;6;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;100;MW;100;MW;1.30;CHF/MW;130.00;CHF;0.32;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;70;MW;0;MW;2.50;CHF/MW;0.00;CHF;0.62;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;35;MW;0;MW;3.90;CHF/MW;0.00;CHF;0.98;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;8.00;CHF/MW;0.00;CHF;2.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;2.40;CHF/MW;0.00;CHF;0.60;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;40.00;CHF/MW;0.00;CHF;10.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;75;MW;50;MW;4.75;CHF/MW;237.50;CHF;1.19;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;200.00;CHF/MW;0.00;CHF;50.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;3.60;CHF/MW;0.00;CHF;0.90;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;7;MW;0;MW;3.74;CHF/MW;0.00;CHF;0.94;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;15;MW;15;MW;3.00;CHF/MW;45.00;CHF;0.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;18.60;CHF/MW;0.00;CHF;4.65;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;5;MW;5;MW;2.80;CHF/MW;14.00;CHF;0.70;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;6;MW;0;MW;10.50;CHF/MW;0.00;CHF;2.62;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;70;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;25.00;CHF/MW;0.00;CHF;6.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;35.00;CHF/MW;0.00;CHF;8.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;7.13;CHF/MW;0.00;CHF;1.78;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;14.10;CHF/MW;0.00;CHF;3.52;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;40.00;CHF/MW;0.00;CHF;10.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;75;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;15;MW;0;MW;70.00;CHF/MW;0.00;CHF;17.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;2.30;CHF/MW;0.00;CHF;0.58;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;3.60;CHF/MW;0.00;CHF;0.90;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;7;MW;0;MW;2.14;CHF/MW;0.00;CHF;0.54;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;15;MW;0;MW;3.00;CHF/MW;0.00;CHF;0.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;2.50;CHF/MW;0.00;CHF;0.62;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;3.50;CHF/MW;0.00;CHF;0.88;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;1.80;CHF/MW;0.00;CHF;0.45;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;6;MW;0;MW;6.40;CHF/MW;0.00;CHF;1.60;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;70;MW;70;MW;1.90;CHF/MW;133.00;CHF;0.48;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;35;MW;0;MW;2.50;CHF/MW;0.00;CHF;0.62;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;3.30;CHF/MW;0.00;CHF;0.82;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;6.60;CHF/MW;0.00;CHF;1.65;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;60.00;CHF/MW;0.00;CHF;15.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;75;MW;53;MW;4.63;CHF/MW;245.39;CHF;1.16;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;15;MW;0;MW;140.00;CHF/MW;0.00;CHF;35.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;4.70;CHF/MW;0.00;CHF;1.18;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;7;MW;0;MW;3.89;CHF/MW;0.00;CHF;0.97;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;15;MW;15;MW;3.00;CHF/MW;45.00;CHF;0.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;17.80;CHF/MW;0.00;CHF;4.45;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;19.60;CHF/MW;0.00;CHF;4.90;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;3.80;CHF/MW;0.00;CHF;0.95;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;6;MW;0;MW;8.40;CHF/MW;0.00;CHF;2.10;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;29.00;CHF/MW;0.00;CHF;7.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;70;MW;0;MW;13.00;CHF/MW;0.00;CHF;3.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;35;MW;0;MW;22.00;CHF/MW;0.00;CHF;5.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;49.00;CHF/MW;0.00;CHF;12.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;7.50;CHF/MW;0.00;CHF;1.88;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;5;MW;5;MW;1.00;CHF/MW;5.00;CHF;0.25;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;75;MW;0;MW;2.20;CHF/MW;0.00;CHF;0.55;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;15;MW;0;MW;70.00;CHF/MW;0.00;CHF;17.50;CHF/MWh*
TRL+_16_02_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;3.50;CHF/MW;0.00;CHF;0.88;CHF/MWh*
