Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4082;EUR/MW;20410;EUR;24.3;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4097;EUR/MW;20485;EUR;24.39;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4112;EUR/MW;20560;EUR;24.48;EUR/MWh*
PRL_15_KW17;Primary control Auction;9;MW;9;MW;4127;EUR/MW;37143;EUR;24.57;EUR/MWh*
PRL_15_KW17;Primary control Auction;4;MW;4;MW;4192;EUR/MW;16768;EUR;24.95;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4100;EUR/MW;41000;EUR;24.4;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4133;EUR/MW;41330;EUR;24.6;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4167;EUR/MW;41670;EUR;24.8;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4200;EUR/MW;42000;EUR;25;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4233;EUR/MW;42330;EUR;25.2;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4267;EUR/MW;42670;EUR;25.4;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4300;EUR/MW;43000;EUR;25.6;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4333;EUR/MW;43330;EUR;25.79;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4367;EUR/MW;43670;EUR;25.99;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4077;EUR/MW;20385;EUR;24.27;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4104;EUR/MW;20520;EUR;24.43;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4124;EUR/MW;20620;EUR;24.55;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4144;EUR/MW;20720;EUR;24.67;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4164;EUR/MW;20820;EUR;24.79;EUR/MWh*
PRL_15_KW17;Primary control Auction;5;MW;5;MW;4184;EUR/MW;20920;EUR;24.9;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4204;EUR/MW;42040;EUR;25.02;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4224;EUR/MW;42240;EUR;25.14;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4244;EUR/MW;63660;EUR;25.26;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4264;EUR/MW;63960;EUR;25.38;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4284;EUR/MW;42840;EUR;25.5;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4304;EUR/MW;43040;EUR;25.62;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4324;EUR/MW;43240;EUR;25.74;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4339;EUR/MW;65085;EUR;25.83;EUR/MWh*
PRL_15_KW17;Primary control Auction;4;MW;4;MW;4384;EUR/MW;17536;EUR;26.1;EUR/MWh*
PRL_15_KW17;Primary control Auction;24;MW;24;MW;4121;EUR/MW;98904;EUR;24.53;EUR/MWh*
PRL_15_KW17;Primary control Auction;20;MW;20;MW;4173;EUR/MW;83460;EUR;24.84;EUR/MWh*
PRL_15_KW17;Primary control Auction;25;MW;25;MW;4193;EUR/MW;104825;EUR;24.96;EUR/MWh*
PRL_15_KW17;Primary control Auction;20;MW;20;MW;4194;EUR/MW;83880;EUR;24.96;EUR/MWh*
PRL_15_KW17;Primary control Auction;20;MW;20;MW;4221;EUR/MW;84420;EUR;25.12;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4100;EUR/MW;61500;EUR;24.4;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4170;EUR/MW;62550;EUR;24.82;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4180;EUR/MW;41800;EUR;24.88;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;10;MW;4185;EUR/MW;41850;EUR;24.91;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4189;EUR/MW;62835;EUR;24.93;EUR/MWh*
PRL_15_KW17;Primary control Auction;7;MW;7;MW;4218;EUR/MW;29526;EUR;25.11;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4250;EUR/MW;63750;EUR;25.3;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4282;EUR/MW;64230;EUR;25.49;EUR/MWh*
PRL_15_KW17;Primary control Auction;15;MW;15;MW;4296;EUR/MW;64440;EUR;25.57;EUR/MWh*
PRL_15_KW17;Primary control Auction;16;MW;16;MW;4307;EUR/MW;68912;EUR;25.64;EUR/MWh*
PRL_15_KW17;Primary control Auction;17;MW;17;MW;4319;EUR/MW;73423;EUR;25.71;EUR/MWh*
PRL_15_KW17;Primary control Auction;18;MW;18;MW;4330;EUR/MW;77940;EUR;25.77;EUR/MWh*
PRL_15_KW17;Primary control Auction;20;MW;20;MW;4342;EUR/MW;86840;EUR;25.85;EUR/MWh*
PRL_15_KW17;Primary control Auction;24;MW;24;MW;4353;EUR/MW;104472;EUR;25.91;EUR/MWh*
PRL_15_KW17;Primary control Auction;25;MW;25;MW;4356;EUR/MW;108900;EUR;25.93;EUR/MWh*
PRL_15_KW17;Primary control Auction;10;MW;2;MW;4398;EUR/MW;8796;EUR;26.18;EUR/MWh*
PRL_15_KW17;Primary control Auction;7;MW;7;MW;4186;EUR/MW;29302;EUR;24.92;EUR/MWh*
PRL_15_KW17;Primary control Auction;4;MW;4;MW;4224;EUR/MW;16896;EUR;25.14;EUR/MWh*
PRL_15_KW18;Primary control Auction;25;MW;25;MW;4049;EUR/MW;101225;EUR;24.1;EUR/MWh*
PRL_15_KW18;Primary control Auction;8;MW;8;MW;4099;EUR/MW;32792;EUR;24.4;EUR/MWh*
PRL_15_KW18;Primary control Auction;3;MW;3;MW;3528;EUR/MW;10584;EUR;21;EUR/MWh*
PRL_15_KW18;Primary control Auction;3;MW;3;MW;3696;EUR/MW;11088;EUR;22;EUR/MWh*
PRL_15_KW18;Primary control Auction;6;MW;6;MW;2877;EUR/MW;17262;EUR;17.12;EUR/MWh*
PRL_15_KW18;Primary control Auction;12;MW;12;MW;2966;EUR/MW;35592;EUR;17.65;EUR/MWh*
PRL_15_KW18;Primary control Auction;18;MW;18;MW;3175;EUR/MW;57150;EUR;18.9;EUR/MWh*
PRL_15_KW18;Primary control Auction;25;MW;25;MW;4082;EUR/MW;102050;EUR;24.3;EUR/MWh*
PRL_15_KW18;Primary control Auction;8;MW;8;MW;4195;EUR/MW;33560;EUR;24.97;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4020;EUR/MW;8040;EUR;23.93;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4160;EUR/MW;8320;EUR;24.76;EUR/MWh*
PRL_15_KW18;Primary control Auction;3;MW;3;MW;4080;EUR/MW;12240;EUR;24.29;EUR/MWh*
PRL_15_KW18;Primary control Auction;4;MW;4;MW;4260;EUR/MW;17040;EUR;25.36;EUR/MWh*
PRL_15_KW18;Primary control Auction;4;MW;4;MW;4022;EUR/MW;16088;EUR;23.94;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4116;EUR/MW;8232;EUR;24.5;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;3917.76;EUR/MW;7835.52;EUR;23.32;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;3931.2;EUR/MW;7862.4;EUR;23.4;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;3946.32;EUR/MW;7892.64;EUR;23.49;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;3959.76;EUR/MW;7919.52;EUR;23.57;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;3974.88;EUR/MW;7949.76;EUR;23.66;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;3988.32;EUR/MW;7976.64;EUR;23.74;EUR/MWh*
PRL_15_KW18;Primary control Auction;3;MW;3;MW;4003.44;EUR/MW;12010.32;EUR;23.83;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4016.88;EUR/MW;8033.76;EUR;23.91;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4032;EUR/MW;8064;EUR;24;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4045.44;EUR/MW;8090.88;EUR;24.08;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4058.88;EUR/MW;8117.76;EUR;24.16;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4074;EUR/MW;8148;EUR;24.25;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4087.44;EUR/MW;8174.88;EUR;24.33;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4102.56;EUR/MW;8205.12;EUR;24.42;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4116;EUR/MW;8232;EUR;24.5;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4131.12;EUR/MW;8262.24;EUR;24.59;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4144.56;EUR/MW;8289.12;EUR;24.67;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4161.36;EUR/MW;8322.72;EUR;24.77;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4189.92;EUR/MW;8379.84;EUR;24.94;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4218.48;EUR/MW;8436.96;EUR;25.11;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4247.04;EUR/MW;8494.08;EUR;25.28;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4275.6;EUR/MW;8551.2;EUR;25.45;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4148;EUR/MW;8296;EUR;24.69;EUR/MWh*
PRL_15_KW18;Primary control Auction;2;MW;2;MW;4298;EUR/MW;8596;EUR;25.58;EUR/MWh*
PRL_15_KW18;Primary control Auction;1;MW;1;MW;4205;EUR/MW;4205;EUR;25.03;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4220;EUR/MW;21100;EUR;25.12;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4235;EUR/MW;21175;EUR;25.21;EUR/MWh*
PRL_15_KW18;Primary control Auction;9;MW;9;MW;4250;EUR/MW;38250;EUR;25.3;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;20;MW;4166;EUR/MW;83320;EUR;24.8;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;3900;EUR/MW;39000;EUR;23.21;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;3927;EUR/MW;39270;EUR;23.38;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;3953;EUR/MW;39530;EUR;23.53;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;3980;EUR/MW;39800;EUR;23.69;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4007;EUR/MW;40070;EUR;23.85;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4033;EUR/MW;40330;EUR;24.01;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4060;EUR/MW;40600;EUR;24.17;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4087;EUR/MW;40870;EUR;24.33;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4113;EUR/MW;41130;EUR;24.48;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4140;EUR/MW;41400;EUR;24.64;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4167;EUR/MW;41670;EUR;24.8;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4193;EUR/MW;41930;EUR;24.96;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4220;EUR/MW;42200;EUR;25.12;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4247;EUR/MW;42470;EUR;25.28;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4273;EUR/MW;42730;EUR;25.43;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4300;EUR/MW;43000;EUR;25.6;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4087;EUR/MW;20435;EUR;24.33;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4114;EUR/MW;20570;EUR;24.49;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4134;EUR/MW;20670;EUR;24.61;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4154;EUR/MW;20770;EUR;24.73;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4174;EUR/MW;20870;EUR;24.85;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4194;EUR/MW;41940;EUR;24.96;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4214;EUR/MW;42140;EUR;25.08;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4234;EUR/MW;42340;EUR;25.2;EUR/MWh*
PRL_15_KW18;Primary control Auction;15;MW;15;MW;4244;EUR/MW;63660;EUR;25.26;EUR/MWh*
PRL_15_KW18;Primary control Auction;15;MW;15;MW;4254;EUR/MW;63810;EUR;25.32;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4264;EUR/MW;42640;EUR;25.38;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4274;EUR/MW;42740;EUR;25.44;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4284;EUR/MW;42840;EUR;25.5;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4294;EUR/MW;42940;EUR;25.56;EUR/MWh*
PRL_15_KW18;Primary control Auction;4;MW;4;MW;4304;EUR/MW;17216;EUR;25.62;EUR/MWh*
PRL_15_KW18;Primary control Auction;5;MW;5;MW;4314;EUR/MW;21570;EUR;25.68;EUR/MWh*
PRL_15_KW18;Primary control Auction;28;MW;28;MW;4197;EUR/MW;117516;EUR;24.98;EUR/MWh*
PRL_15_KW18;Primary control Auction;18;MW;18;MW;4229;EUR/MW;76122;EUR;25.17;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;20;MW;4229;EUR/MW;84580;EUR;25.17;EUR/MWh*
PRL_15_KW18;Primary control Auction;25;MW;25;MW;4229;EUR/MW;105725;EUR;25.17;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4190;EUR/MW;41900;EUR;24.94;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4192;EUR/MW;41920;EUR;24.95;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4230;EUR/MW;42300;EUR;25.18;EUR/MWh*
PRL_15_KW18;Primary control Auction;10;MW;10;MW;4230;EUR/MW;42300;EUR;25.18;EUR/MWh*
PRL_15_KW18;Primary control Auction;11;MW;11;MW;4150;EUR/MW;45650;EUR;24.7;EUR/MWh*
PRL_15_KW18;Primary control Auction;11;MW;11;MW;4167;EUR/MW;45837;EUR;24.8;EUR/MWh*
PRL_15_KW18;Primary control Auction;11;MW;11;MW;4183;EUR/MW;46013;EUR;24.9;EUR/MWh*
PRL_15_KW18;Primary control Auction;11;MW;11;MW;4200;EUR/MW;46200;EUR;25;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;20;MW;4250;EUR/MW;85000;EUR;25.3;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;20;MW;4268;EUR/MW;85360;EUR;25.4;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;20;MW;4286;EUR/MW;85720;EUR;25.51;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;20;MW;4304;EUR/MW;86080;EUR;25.62;EUR/MWh*
PRL_15_KW18;Primary control Auction;20;MW;16;MW;4322;EUR/MW;69152;EUR;25.73;EUR/MWh*
PRL_15_KW18;Primary control Auction;4;MW;4;MW;4149;EUR/MW;16596;EUR;24.7;EUR/MWh*
PRL_15_KW19;Primary control Auction;3;MW;3;MW;4032;EUR/MW;12096;EUR;24;EUR/MWh*
PRL_15_KW19;Primary control Auction;1;MW;1;MW;4001;EUR/MW;4001;EUR;23.82;EUR/MWh*
PRL_15_KW19;Primary control Auction;1;MW;1;MW;4158;EUR/MW;4158;EUR;24.75;EUR/MWh*
PRL_15_KW19;Primary control Auction;3;MW;3;MW;4048;EUR/MW;12144;EUR;24.1;EUR/MWh*
PRL_15_KW19;Primary control Auction;3;MW;3;MW;4022;EUR/MW;12066;EUR;23.94;EUR/MWh*
PRL_15_KW19;Primary control Auction;6;MW;6;MW;3999;EUR/MW;23994;EUR;23.8;EUR/MWh*
PRL_15_KW19;Primary control Auction;6;MW;6;MW;3899;EUR/MW;23394;EUR;23.21;EUR/MWh*
PRL_15_KW19;Primary control Auction;6;MW;6;MW;4002;EUR/MW;24012;EUR;23.82;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4075;EUR/MW;20375;EUR;24.26;EUR/MWh*
PRL_15_KW19;Primary control Auction;25;MW;25;MW;3961;EUR/MW;99025;EUR;23.58;EUR/MWh*
PRL_15_KW19;Primary control Auction;21;MW;21;MW;3993;EUR/MW;83853;EUR;23.77;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4020;EUR/MW;8040;EUR;23.93;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4120;EUR/MW;8240;EUR;24.52;EUR/MWh*
PRL_15_KW19;Primary control Auction;3;MW;3;MW;3960;EUR/MW;11880;EUR;23.57;EUR/MWh*
PRL_15_KW19;Primary control Auction;4;MW;4;MW;4080;EUR/MW;16320;EUR;24.29;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3897.6;EUR/MW;7795.2;EUR;23.2;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3909.36;EUR/MW;7818.72;EUR;23.27;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3922.8;EUR/MW;7845.6;EUR;23.35;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3934.56;EUR/MW;7869.12;EUR;23.42;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3948;EUR/MW;7896;EUR;23.5;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3959.76;EUR/MW;7919.52;EUR;23.57;EUR/MWh*
PRL_15_KW19;Primary control Auction;3;MW;3;MW;3971.52;EUR/MW;11914.56;EUR;23.64;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3984.96;EUR/MW;7969.92;EUR;23.72;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3996.72;EUR/MW;7993.44;EUR;23.79;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4008.48;EUR/MW;8016.96;EUR;23.86;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4021.92;EUR/MW;8043.84;EUR;23.94;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4033.68;EUR/MW;8067.36;EUR;24.01;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4047.12;EUR/MW;8094.24;EUR;24.09;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4058.88;EUR/MW;8117.76;EUR;24.16;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4070.64;EUR/MW;8141.28;EUR;24.23;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4084.08;EUR/MW;8168.16;EUR;24.31;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4095.84;EUR/MW;8191.68;EUR;24.38;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4099.2;EUR/MW;8198.4;EUR;24.4;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4126.08;EUR/MW;8252.16;EUR;24.56;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4151.28;EUR/MW;8302.56;EUR;24.71;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4178.16;EUR/MW;8356.32;EUR;24.87;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3998;EUR/MW;7996;EUR;23.8;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;4078;EUR/MW;8156;EUR;24.27;EUR/MWh*
PRL_15_KW19;Primary control Auction;4;MW;4;MW;3936;EUR/MW;15744;EUR;23.43;EUR/MWh*
PRL_15_KW19;Primary control Auction;4;MW;4;MW;3896;EUR/MW;15584;EUR;23.19;EUR/MWh*
PRL_15_KW19;Primary control Auction;4;MW;4;MW;3855;EUR/MW;15420;EUR;22.95;EUR/MWh*
PRL_15_KW19;Primary control Auction;2;MW;2;MW;3798;EUR/MW;7596;EUR;22.61;EUR/MWh*
PRL_15_KW19;Primary control Auction;3;MW;3;MW;3842;EUR/MW;11526;EUR;22.87;EUR/MWh*
PRL_15_KW19;Primary control Auction;1;MW;1;MW;3942;EUR/MW;3942;EUR;23.46;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;3957;EUR/MW;19785;EUR;23.55;EUR/MWh*
PRL_15_KW19;Primary control Auction;9;MW;9;MW;3972;EUR/MW;35748;EUR;23.64;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4105;EUR/MW;41050;EUR;24.43;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4003;EUR/MW;40030;EUR;23.83;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4000;EUR/MW;40000;EUR;23.81;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4020;EUR/MW;40200;EUR;23.93;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4040;EUR/MW;40400;EUR;24.05;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4060;EUR/MW;40600;EUR;24.17;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4080;EUR/MW;40800;EUR;24.29;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4100;EUR/MW;41000;EUR;24.4;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4120;EUR/MW;41200;EUR;24.52;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4140;EUR/MW;41400;EUR;24.64;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4160;EUR/MW;41600;EUR;24.76;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4180;EUR/MW;41800;EUR;24.88;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4200;EUR/MW;42000;EUR;25;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4035;EUR/MW;20175;EUR;24.02;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4095;EUR/MW;20475;EUR;24.38;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4115;EUR/MW;20575;EUR;24.49;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4135;EUR/MW;20675;EUR;24.61;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4155;EUR/MW;20775;EUR;24.73;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4175;EUR/MW;41750;EUR;24.85;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4180;EUR/MW;41800;EUR;24.88;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4185;EUR/MW;41850;EUR;24.91;EUR/MWh*
PRL_15_KW19;Primary control Auction;15;MW;15;MW;4187;EUR/MW;62805;EUR;24.92;EUR/MWh*
PRL_15_KW19;Primary control Auction;15;MW;15;MW;4190;EUR/MW;62850;EUR;24.94;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4192;EUR/MW;41920;EUR;24.95;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4194;EUR/MW;41940;EUR;24.96;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4195;EUR/MW;41950;EUR;24.97;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4197;EUR/MW;41970;EUR;24.98;EUR/MWh*
PRL_15_KW19;Primary control Auction;5;MW;5;MW;4198;EUR/MW;20990;EUR;24.99;EUR/MWh*
PRL_15_KW19;Primary control Auction;29;MW;29;MW;4124;EUR/MW;119596;EUR;24.55;EUR/MWh*
PRL_15_KW19;Primary control Auction;18;MW;18;MW;4129;EUR/MW;74322;EUR;24.58;EUR/MWh*
PRL_15_KW19;Primary control Auction;15;MW;15;MW;4134;EUR/MW;62010;EUR;24.61;EUR/MWh*
PRL_15_KW19;Primary control Auction;12;MW;12;MW;4139;EUR/MW;49668;EUR;24.64;EUR/MWh*
PRL_15_KW19;Primary control Auction;20;MW;20;MW;4144;EUR/MW;82880;EUR;24.67;EUR/MWh*
PRL_15_KW19;Primary control Auction;25;MW;25;MW;4144;EUR/MW;103600;EUR;24.67;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4194;EUR/MW;41940;EUR;24.96;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4194;EUR/MW;41940;EUR;24.96;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4196;EUR/MW;41960;EUR;24.98;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4197;EUR/MW;41970;EUR;24.98;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4199;EUR/MW;41990;EUR;24.99;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4199;EUR/MW;41990;EUR;24.99;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4100;EUR/MW;41000;EUR;24.4;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4125;EUR/MW;41250;EUR;24.55;EUR/MWh*
PRL_15_KW19;Primary control Auction;10;MW;10;MW;4150;EUR/MW;41500;EUR;24.7;EUR/MWh*
PRL_15_KW19;Primary control Auction;20;MW;20;MW;4175;EUR/MW;83500;EUR;24.85;EUR/MWh*
PRL_15_KW19;Primary control Auction;20;MW;20;MW;4179;EUR/MW;83580;EUR;24.88;EUR/MWh*
